MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
219.9797,555.8396,88.4999,0.0051,0.0001,0.0013,0.0076,0.044,0.0922,1.1955,0.0165,0.0397,0.1034,0.1317,0.1457,9.6911,0.432,0.7501,-5.4553,0.4173,1.8403,0.3763
107.6657,284.5496,156.1152,0.0165,0.0002,0.0161,0.0138,0.0124,0.0796,0.3327,0.0348,0.0634,0.0382,0.0588,0.3147,22.9659,0.6629,0.7886,-5.0692,0.1261,2.7786,0.4604
223.0484,463.2746,127.992,0.0126,0.0001,0.02,0.0121,0.0273,0.0647,0.6278,0.018,0.0335,0.1206,0.1125,0.2214,23.2814,0.3471,0.8102,-5.5319,0.0948,2.5199,0.3207
128.0898,102.6549,143.7317,0.0288,0.0001,0.0055,0.0123,0.0142,0.0623,0.4902,0.0204,0.0648,0.0615,0.1223,0.2284,27.4394,0.458,0.607,-4.1175,0.0766,2.2374,0.1034
202.3164,166.2935,175.7679,0.0159,0.0002,0.0017,0.0016,0.0529,0.0786,0.6367,0.0157,0.0779,0.0221,0.0582,0.1042,26.1003,0.5574,0.5959,-2.8959,0.1323,3.0096,0.3325
129.3797,223.446,128.3313,0.0217,0.0001,0.0173,0.0088,0.0266,0.0277,0.953,0.0158,0.0416,0.0559,0.1459,0.0505,13.5414,0.6437,0.81,-5.0637,0.2626,2.4366,0.433
99.8903,452.4716,135.0074,0.0226,0.0,0.0185,0.0104,0.0602,0.0413,0.2807,0.0382,0.0238,0.0355,0.0368,0.1944,19.3354,0.5157,0.7264,-4.0794,0.1241,3.1803,0.2014
172.0584,180.4152,146.9419,0.0129,0.0001,0.0134,0.0155,0.0197,0.0263,0.8881,0.0265,0.0191,0.0485,0.0421,0.2478,23.9325,0.409,0.5757,-2.6586,0.1698,2.398,0.2982
147.6776,264.9935,85.2781,0.0069,0.0002,0.0031,0.0012,0.0055,0.0549,1.1424,0.0248,0.0448,0.1012,0.0984,0.2635,27.1846,0.434,0.6608,-3.5725,0.3521,3.3288,0.499
115.1334,575.6338,134.5693,0.0027,0.0001,0.0094,0.0103,0.0623,0.013,1.1256,0.0206,0.033,0.1173,0.0308,0.1917,8.9536,0.6114,0.7433,-4.4558,0.353,3.5955,0.419
169.7382,231.4531,127.6876,0.0248,0.0001,0.014,0.0126,0.0426,0.0767,0.8374,0.0374,0.0769,0.1251,0.0299,0.1684,27.4478,0.4632,0.6084,-3.8474,0.1428,2.5794,0.5062
163.489,262.9145,172.3707,0.0299,0.0,0.0016,0.0153,0.0598,0.0631,1.2367,0.0341,0.0786,0.1279,0.0523,0.2665,18.456,0.675,0.815,-4.3959,0.1354,2.6409,0.2975
106.4929,153.3777,122.6675,0.022,0.0001,0.017,0.01,0.0344,0.0414,0.6235,0.0487,0.0461,0.0182,0.113,0.1872,29.6522,0.3808,0.5996,-6.4861,0.2613,3.0861,0.5172
166.1129,280.0294,163.2221,0.0106,0.0002,0.006,0.0131,0.0376,0.1042,1.2109,0.0115,0.0267,0.1138,0.0685,0.0738,23.7101,0.3229,0.5994,-2.5721,0.2312,1.8012,0.2461
123.2285,446.8953,73.6043,0.0235,0.0002,0.0181,0.0178,0.0424,0.0929,1.1408,0.0163,0.0248,0.0623,0.1097,0.2953,25.1451,0.3208,0.7,-3.981,0.3364,3.6371,0.3556
148.3658,493.2693,83.9396,0.0094,0.0,0.0193,0.0088,0.0297,0.0547,0.9405,0.0538,0.0745,0.0806,0.0335,0.2052,17.6046,0.2944,0.6143,-6.0003,0.1793,3.5395,0.3706
196.7859,267.9415,120.9975,0.0179,0.0002,0.0106,0.0035,0.0408,0.0523,0.5961,0.0189,0.0439,0.0681,0.1171,0.0433,24.0839,0.678,0.6781,-2.8396,0.2538,2.9731,0.4523
212.0627,470.9264,90.3385,0.0123,0.0002,0.0008,0.0122,0.0379,0.0713,0.4889,0.0541,0.0617,0.0839,0.1112,0.057,11.9079,0.2746,0.7193,-2.8224,0.2891,2.4279,0.2427
93.3567,134.3533,98.8198,0.0172,0.0002,0.0187,0.0151,0.0367,0.109,0.8134,0.0435,0.0516,0.1357,0.067,0.1599,20.6944,0.3992,0.8147,-4.4688,0.3585,2.6847,0.1004
119.6237,276.9964,108.3156,0.0094,0.0001,0.007,0.0095,0.0283,0.0451,0.3862,0.0056,0.0779,0.1112,0.1119,0.0153,16.1817,0.6744,0.7567,-4.857,0.4004,2.0396,0.2105
134.5437,341.7788,104.2196,0.0094,0.0002,0.0134,0.0129,0.0203,0.0852,0.5655,0.0136,0.0248,0.0082,0.1366,0.2869,24.1572,0.5834,0.7335,-3.6906,0.44,2.2379,0.4571
165.9658,532.8249,188.4326,0.0268,0.0001,0.0096,0.0059,0.0584,0.0455,0.452,0.0277,0.0783,0.1313,0.0938,0.2258,21.7198,0.5724,0.7141,-5.1589,0.3207,3.6469,0.2482
152.5277,102.5852,68.2834,0.0133,0.0001,0.0116,0.0054,0.0491,0.0275,0.3677,0.0256,0.0182,0.0736,0.0751,0.1262,19.6584,0.5009,0.7268,-2.8075,0.2469,3.2305,0.4324
166.3843,164.6622,152.4219,0.0079,0.0,0.0092,0.0053,0.0266,0.0413,0.9257,0.0549,0.0732,0.0154,0.0638,0.1499,24.8695,0.5747,0.6308,-3.2487,0.3757,2.2978,0.4715
157.5827,398.71,100.9676,0.0293,0.0,0.0013,0.0146,0.0338,0.1032,0.7567,0.0517,0.0062,0.0232,0.0136,0.2514,28.6822,0.5944,0.798,-4.67,0.2137,2.8416,0.3304
154.1728,119.6179,95.0716,0.0312,0.0001,0.015,0.0193,0.0249,0.0178,0.1102,0.0529,0.0401,0.0116,0.1119,0.0528,18.5095,0.6224,0.7177,-6.4724,0.1656,1.9346,0.4397
99.5154,203.9471,151.6604,0.0299,0.0002,0.0182,0.0074,0.0535,0.093,0.8644,0.0378,0.0092,0.0145,0.0925,0.2916,22.0192,0.2687,0.7321,-7.0336,0.2821,2.1786,0.3419
187.1452,562.2371,87.0316,0.0098,0.0,0.0181,0.0143,0.0184,0.1115,1.0784,0.014,0.042,0.0228,0.1379,0.0233,17.8136,0.6792,0.5919,-5.7066,0.0891,2.8054,0.1802
164.4131,255.9604,138.6482,0.015,0.0002,0.0075,0.0109,0.0109,0.1009,0.2123,0.0354,0.0077,0.0913,0.0223,0.0742,18.8836,0.6197,0.799,-4.6575,0.3478,1.8388,0.3537
106.9216,412.4165,82.2018,0.0285,0.0,0.0195,0.001,0.0583,0.0284,0.6651,0.0511,0.0097,0.0751,0.1632,0.0105,12.6044,0.3279,0.7597,-5.2364,0.134,2.6789,0.2238
130.9151,200.85,108.2131,0.0021,0.0002,0.0014,0.0153,0.0285,0.0911,0.9859,0.0548,0.0257,0.0292,0.1466,0.2105,20.9143,0.5753,0.8022,-5.5677,0.1743,2.4721,0.2125
116.8766,125.6034,177.5926,0.0266,0.0001,0.0027,0.0087,0.0567,0.023,0.4936,0.0197,0.0676,0.0973,0.0422,0.1994,21.5578,0.5376,0.7275,-5.1963,0.4433,2.4566,0.2171
120.4056,310.6301,175.1132,0.0229,0.0001,0.0136,0.0038,0.0302,0.0793,0.4037,0.0166,0.0451,0.0898,0.0416,0.1415,21.0765,0.6616,0.7991,-4.0367,0.325,2.1168,0.1275
223.2774,531.5727,72.1585,0.0172,0.0002,0.0124,0.0024,0.0276,0.0946,1.0853,0.0554,0.0574,0.0957,0.1143,0.1198,19.1958,0.5832,0.7429,-3.3675,0.3447,2.8474,0.1385
184.4748,458.5109,92.9004,0.0096,0.0001,0.0144,0.0037,0.0049,0.0499,0.3128,0.0161,0.0429,0.077,0.1087,0.2927,24.8326,0.2844,0.6793,-5.3626,0.14,2.4798,0.1206
182.4921,482.7324,196.4519,0.0148,0.0002,0.0151,0.0131,0.0112,0.0819,1.1333,0.0362,0.0467,0.1257,0.0786,0.0936,26.5554,0.2808,0.7644,-4.6913,0.4487,3.4085,0.1316
133.3164,491.241,109.932,0.0253,0.0001,0.0056,0.0128,0.0482,0.1096,1.1468,0.0062,0.0431,0.0682,0.0795,0.0937,28.0635,0.2876,0.7261,-4.4871,0.3646,2.6874,0.2772
222.8705,377.6507,76.2147,0.0292,0.0002,0.0069,0.0084,0.0472,0.1036,0.3687,0.0188,0.0347,0.1184,0.0462,0.036,29.4297,0.4404,0.6992,-5.8128,0.2257,3.4301,0.2378
89.3166,294.5647,154.4556,0.02,0.0001,0.0137,0.0107,0.0107,0.0769,0.1842,0.0433,0.0694,0.1209,0.1557,0.0502,25.4257,0.48,0.7925,-5.606,0.2887,1.8453,0.1325
102.03,366.2348,181.0107,0.0285,0.0002,0.0199,0.0058,0.0513,0.0805,0.8798,0.0455,0.0243,0.0897,0.0263,0.1783,17.7276,0.5461,0.7009,-4.6503,0.2452,2.362,0.2838
189.1195,128.0842,139.0787,0.0106,0.0,0.014,0.0181,0.0513,0.1049,0.5264,0.0191,0.0561,0.0813,0.1542,0.155,22.9071,0.5162,0.8208,-3.5308,0.2758,1.9259,0.2077
200.4365,524.0071,185.5798,0.0114,0.0003,0.019,0.0145,0.0246,0.0909,1.0688,0.0328,0.0296,0.1105,0.1265,0.3006,15.6398,0.5517,0.8211,-4.5326,0.2251,1.7905,0.1632
196.5033,218.7682,158.6381,0.0138,0.0001,0.0152,0.0094,0.0427,0.0243,1.2381,0.0363,0.0311,0.082,0.1491,0.0105,26.8494,0.3006,0.743,-3.7061,0.3117,3.358,0.2848
203.7032,290.3754,132.8614,0.0226,0.0001,0.0008,0.0049,0.0311,0.0292,0.2625,0.023,0.0212,0.1369,0.1523,0.1712,23.6894,0.3058,0.5908,-6.912,0.1789,2.3033,0.1725
114.812,490.496,169.7575,0.0197,0.0001,0.0105,0.0121,0.0433,0.0788,1.0574,0.0238,0.0725,0.0368,0.1428,0.1592,19.2394,0.2845,0.743,-3.2444,0.4058,1.796,0.2077
115.2852,249.7827,123.0998,0.0025,0.0002,0.0157,0.0104,0.0444,0.1074,0.3177,0.0122,0.03,0.081,0.0654,0.0687,11.6709,0.5181,0.6511,-5.0608,0.0777,3.3665,0.1855
119.6452,125.7453,191.2146,0.0277,0.0,0.01,0.0021,0.0334,0.0405,0.4818,0.0277,0.0656,0.1131,0.0785,0.0448,11.6671,0.4744,0.6148,-3.4289,0.1645,2.3634,0.5269
211.3665,224.1018,184.3386,0.0154,0.0002,0.0115,0.0111,0.0299,0.0517,0.9819,0.0217,0.0197,0.0993,0.0297,0.167,25.4098,0.5283,0.7606,-3.8566,0.1343,2.4973,0.0936
188.4653,356.4123,103.7549,0.0238,0.0001,0.0187,0.0184,0.0148,0.0309,0.9345,0.0272,0.0645,0.0181,0.1199,0.2735,20.1487,0.3634,0.7805,-2.9159,0.2367,2.1037,0.103
203.5472,266.1049,158.4807,0.0246,0.0002,0.017,0.0132,0.0361,0.0951,0.9098,0.0339,0.0595,0.1268,0.1491,0.0609,23.2183,0.4058,0.6019,-2.833,0.0927,2.9358,0.4156
126.3852,151.9172,67.2536,0.0154,0.0002,0.0097,0.006,0.0586,0.0943,0.2377,0.0353,0.053,0.068,0.049,0.1538,17.0133,0.373,0.8222,-4.3178,0.2672,3.0309,0.4531
212.6611,457.2337,162.661,0.0182,0.0001,0.0082,0.0172,0.0074,0.114,0.4844,0.0182,0.0225,0.1227,0.0183,0.3132,29.9229,0.3493,0.7342,-6.644,0.2083,2.2774,0.1931
169.7526,105.1107,183.9081,0.0055,0.0001,0.0022,0.0105,0.0409,0.0834,0.5633,0.0309,0.052,0.0195,0.0664,0.1572,8.9025,0.4128,0.7666,-4.8933,0.4165,2.0612,0.3685
134.5495,340.5803,94.2509,0.0065,0.0002,0.0046,0.0167,0.0418,0.0404,0.4665,0.0387,0.0403,0.0332,0.0151,0.2305,24.2072,0.6327,0.6303,-6.995,0.1409,3.4303,0.1583
164.9216,388.3807,171.1254,0.0159,0.0001,0.021,0.0017,0.0232,0.0839,0.5703,0.0291,0.0389,0.1243,0.1496,0.2231,15.5169,0.5834,0.8253,-2.9251,0.297,3.1214,0.4399
213.0874,162.2342,161.1803,0.0114,0.0001,0.0152,0.0045,0.0246,0.043,0.8681,0.0068,0.0762,0.0832,0.0851,0.0742,22.0136,0.5843,0.7299,-7.0286,0.4249,3.1412,0.1148
187.6833,458.4033,105.7033,0.005,0.0003,0.0021,0.0154,0.0634,0.1075,1.0546,0.018,0.0106,0.0779,0.0848,0.231,24.7868,0.5488,0.7413,-4.1924,0.2429,3.0402,0.493
175.153,299.2771,153.4615,0.0234,0.0,0.0053,0.0156,0.0551,0.0879,1.0908,0.007,0.0336,0.1153,0.0366,0.2675,11.887,0.6017,0.7798,-6.127,0.2214,2.2977,0.2721
128.5218,390.0373,173.1934,0.0105,0.0001,0.0104,0.0082,0.0189,0.0601,0.3349,0.0243,0.0287,0.0702,0.1634,0.0546,17.6614,0.4787,0.6658,-5.1915,0.3228,3.3597,0.2961
178.3848,120.3992,81.7103,0.0309,0.0001,0.0042,0.0126,0.0475,0.05,0.9999,0.0312,0.0222,0.0369,0.158,0.0742,9.9744,0.4645,0.6194,-6.5253,0.3634,2.3451,0.5056
145.3589,551.3618,153.6032,0.005,0.0,0.0191,0.0098,0.0436,0.0674,0.8144,0.0485,0.0157,0.0923,0.0762,0.2371,15.3917,0.296,0.7883,-3.0564,0.2547,3.5526,0.4304
94.9219,473.7159,95.9993,0.0043,0.0001,0.0051,0.0043,0.0643,0.0583,1.152,0.0485,0.0661,0.1316,0.0218,0.0618,25.2859,0.3285,0.7935,-5.6651,0.4118,1.7968,0.1725
171.9975,281.1178,105.6194,0.0066,0.0002,0.0112,0.0125,0.0393,0.0909,0.7816,0.0128,0.07,0.0259,0.1267,0.2087,9.9199,0.4791,0.7337,-6.6759,0.3454,3.2323,0.3308
209.5653,199.1325,130.5117,0.008,0.0,0.0081,0.0159,0.0439,0.1057,0.7301,0.0188,0.0675,0.0865,0.0457,0.2228,26.4457,0.2729,0.7275,-2.4462,0.3411,2.8249,0.135
148.879,255.2051,184.5901,0.0173,0.0001,0.0205,0.0027,0.0575,0.1055,0.1265,0.0524,0.0152,0.1215,0.0277,0.2312,9.3058,0.503,0.6727,-3.1673,0.4318,3.581,0.1322
199.8565,542.8123,71.7757,0.0086,0.0001,0.0076,0.0154,0.0626,0.0528,0.6243,0.0376,0.0138,0.0268,0.0456,0.0857,13.0116,0.3008,0.768,-3.7256,0.3146,3.4591,0.1727
113.9204,156.249,197.4959,0.0297,0.0002,0.0053,0.0146,0.0444,0.0349,0.8966,0.0539,0.0378,0.1295,0.0996,0.1388,10.9702,0.5383,0.8243,-5.4163,0.3653,1.7898,0.4543
214.07,394.6876,88.8706,0.007,0.0002,0.0046,0.0021,0.0057,0.0881,1.1509,0.0184,0.0213,0.0927,0.1212,0.1533,17.882,0.3226,0.8179,-2.7517,0.2451,2.8223,0.1005
177.5376,410.6306,193.0217,0.0119,0.0001,0.0153,0.015,0.0379,0.0599,0.2338,0.027,0.0136,0.0945,0.0441,0.1557,10.1751,0.5239,0.7863,-5.5427,0.1471,2.846,0.4798
195.0889,426.1016,168.1241,0.0209,0.0002,0.0016,0.0111,0.0352,0.0586,0.9174,0.0079,0.0516,0.0142,0.0395,0.1528,22.4958,0.6785,0.7271,-5.8157,0.3309,1.8466,0.365
138.979,373.7633,178.7903,0.028,0.0001,0.011,0.0159,0.014,0.0276,0.9275,0.0182,0.0746,0.0301,0.0339,0.2864,29.6086,0.6013,0.5992,-5.1915,0.2535,2.9363,0.4284
199.6499,163.7381,111.8851,0.0233,0.0001,0.0116,0.0032,0.0277,0.0644,0.3578,0.035,0.0192,0.0248,0.1467,0.2026,27.3231,0.4016,0.7746,-6.7321,0.1143,2.73,0.2986
117.8914,452.3493,103.8785,0.0027,0.0001,0.001,0.0074,0.0468,0.1146,0.9494,0.0059,0.0319,0.0359,0.0958,0.1556,9.3642,0.5388,0.683,-6.509,0.0975,2.1281,0.2037
194.5601,493.9297,116.9929,0.0244,0.0001,0.0101,0.0155,0.0227,0.0705,0.9607,0.0299,0.0732,0.075,0.0863,0.0928,10.8053,0.4895,0.7528,-5.1734,0.3374,3.2616,0.164
168.5134,147.0215,128.9683,0.0272,0.0002,0.0094,0.0095,0.0613,0.0302,1.1838,0.0075,0.0619,0.0198,0.0834,0.0539,28.5866,0.4475,0.6848,-3.6925,0.4293,3.3459,0.4484
100.8212,409.3353,163.4757,0.0154,0.0002,0.0078,0.0143,0.0448,0.0487,0.3975,0.0301,0.0266,0.011,0.1323,0.2163,22.0532,0.3487,0.6919,-2.975,0.3296,3.562,0.3343
202.8806,359.2729,108.3245,0.0154,0.0002,0.0166,0.0055,0.0318,0.0525,0.2213,0.0563,0.0291,0.0686,0.0164,0.2185,13.5117,0.369,0.8156,-4.7803,0.2635,3.4527,0.2402
118.8036,162.727,167.9456,0.0282,0.0,0.021,0.0081,0.0607,0.0615,1.0614,0.0355,0.0211,0.1124,0.0819,0.2534,17.4514,0.4348,0.7141,-4.5212,0.3797,2.0331,0.4405
182.754,442.8935,93.3958,0.0233,0.0001,0.0105,0.0163,0.0406,0.0975,1.0021,0.0422,0.0212,0.1277,0.0277,0.2484,25.7181,0.5752,0.585,-5.0793,0.0983,2.7411,0.1492
181.3513,242.8436,198.4437,0.0234,0.0001,0.0205,0.0149,0.0221,0.0324,0.3749,0.0197,0.075,0.1219,0.1301,0.1729,24.7861,0.3318,0.5763,-2.7217,0.1039,2.1148,0.4733
97.635,125.2706,99.352,0.006,0.0001,0.0055,0.0044,0.0359,0.1172,0.4352,0.0422,0.0228,0.126,0.1559,0.2934,19.0019,0.4384,0.7849,-4.0755,0.1187,1.7663,0.5054
217.3829,555.8344,197.6017,0.0105,0.0002,0.0033,0.0027,0.0378,0.0573,0.1668,0.056,0.0509,0.0215,0.0468,0.1113,28.8294,0.5872,0.7825,-5.5122,0.4225,2.694,0.2531
219.6657,569.0421,165.1579,0.0239,0.0,0.0033,0.002,0.0169,0.0967,0.9329,0.0424,0.0615,0.022,0.0738,0.0573,10.3796,0.3662,0.7343,-6.1998,0.163,2.0616,0.3352
102.8246,500.8477,77.9343,0.0308,0.0002,0.0087,0.0062,0.0389,0.0969,0.1195,0.0156,0.0663,0.1132,0.0692,0.2996,29.6723,0.4679,0.6494,-4.9231,0.0718,2.8224,0.4614
175.1038,580.129,111.158,0.0055,0.0001,0.0119,0.0029,0.0475,0.0907,1.135,0.0073,0.0243,0.0865,0.1381,0.0219,20.0678,0.3101,0.7579,-5.5149,0.1805,2.3367,0.1543
106.6888,457.415,149.4837,0.0266,0.0002,0.0211,0.0028,0.0182,0.0912,0.3987,0.0466,0.0517,0.0589,0.0194,0.048,27.7583,0.61,0.6344,-3.2213,0.092,2.4286,0.1132
135.6738,426.2871,71.957,0.0158,0.0,0.0075,0.0162,0.0559,0.0483,0.5664,0.0368,0.0434,0.0987,0.169,0.1216,21.5572,0.567,0.5996,-5.2934,0.3937,2.5507,0.4122
124.545,582.0982,137.0308,0.0197,0.0002,0.0085,0.016,0.0146,0.1035,0.683,0.0292,0.0359,0.0393,0.0482,0.2708,18.5717,0.6128,0.8078,-5.9613,0.1493,1.8844,0.1974
180.5461,128.7719,123.0457,0.0236,0.0001,0.0133,0.0103,0.0549,0.0711,0.4558,0.0446,0.0709,0.0197,0.0245,0.2612,11.6304,0.6554,0.7635,-5.5015,0.1437,2.9137,0.3522
165.4817,243.8922,65.9752,0.0053,0.0001,0.0161,0.0189,0.0547,0.0743,0.6839,0.0353,0.0364,0.0627,0.0916,0.1972,20.2176,0.3205,0.8252,-2.5642,0.1536,2.6352,0.2674
174.6921,412.6274,187.7838,0.0022,0.0001,0.0152,0.0046,0.0071,0.0853,1.2439,0.0392,0.0565,0.1108,0.0466,0.2316,29.5615,0.4662,0.7635,-5.3117,0.4308,3.5637,0.3709
125.1384,218.8035,77.9123,0.0288,0.0,0.0031,0.0054,0.0123,0.014,0.8871,0.0284,0.0115,0.0112,0.1427,0.1819,8.8504,0.4293,0.6012,-3.9463,0.1912,3.6303,0.3834
143.7692,184.6297,86.6064,0.0317,0.0001,0.0009,0.0027,0.0063,0.0707,0.9732,0.0262,0.029,0.0362,0.0328,0.0734,15.3921,0.5381,0.6818,-6.8013,0.1245,2.9867,0.1939
89.8469,159.7151,125.9099,0.0199,0.0,0.0044,0.0176,0.004,0.0576,0.5308,0.0357,0.0567,0.0148,0.0577,0.1818,28.2081,0.3091,0.5829,-5.0663,0.2184,3.3354,0.3695
133.8754,577.1772,121.8687,0.0224,0.0,0.0108,0.0188,0.0218,0.1023,0.6123,0.0303,0.0349,0.1366,0.0205,0.0429,16.6977,0.4878,0.7876,-5.1075,0.3461,3.0392,0.4775
102.2015,470.717,115.6608,0.0272,0.0002,0.0205,0.0143,0.0233,0.0244,0.323,0.011,0.0449,0.108,0.0714,0.1318,29.8879,0.4437,0.6034,-5.5598,0.3453,1.8073,0.2926
168.416,167.7647,187.3834,0.0291,0.0001,0.0152,0.0164,0.0474,0.0645,0.7068,0.0353,0.0083,0.0198,0.0337,0.0739,28.8896,0.4257,0.7987,-5.7354,0.3957,3.2056,0.4395
163.5875,575.9642,169.7584,0.0251,0.0001,0.0193,0.0037,0.0596,0.019,0.6742,0.0053,0.0565,0.0836,0.1181,0.2422,23.3936,0.4357,0.6326,-3.8144,0.238,2.159,0.4474
154.032,512.2976,105.8543,0.0217,0.0002,0.0049,0.0174,0.0475,0.0288,0.9998,0.0196,0.0117,0.0502,0.1443,0.1013,21.2244,0.2668,0.7795,-5.5545,0.0967,2.1968,0.2755
143.1328,212.9911,133.7963,0.003,0.0002,0.0122,0.0056,0.0612,0.117,0.464,0.0183,0.0584,0.0173,0.1126,0.2553,9.0724,0.3394,0.6917,-6.0779,0.2957,3.2362,0.4299
213.7256,261.3197,109.7342,0.0316,0.0002,0.0062,0.0162,0.0072,0.0544,0.2253,0.0286,0.0345,0.0431,0.1226,0.144,17.5035,0.4734,0.7431,-3.9991,0.0719,3.1587,0.4725
91.4718,274.0292,139.1345,0.0224,0.0001,0.0121,0.0014,0.0287,0.0458,1.0856,0.0211,0.0598,0.1276,0.0937,0.1921,15.317,0.6514,0.6453,-5.8255,0.4046,1.8063,0.3875
137.8315,488.328,181.1449,0.008,0.0002,0.0064,0.0092,0.0623,0.0679,0.7551,0.0461,0.019,0.0256,0.1236,0.1399,15.3159,0.5723,0.6857,-5.124,0.286,2.7637,0.2926
221.4333,224.8599,173.1176,0.0237,0.0001,0.0106,0.0138,0.0094,0.0868,0.9541,0.0332,0.0099,0.0172,0.1374,0.258,29.7139,0.4714,0.6819,-5.6014,0.2005,2.169,0.3914
199.4951,432.1301,66.6878,0.0031,0.0002,0.0209,0.006,0.0057,0.0861,0.9758,0.0061,0.0173,0.1087,0.0373,0.2466,26.8265,0.5944,0.7636,-7.0785,0.2626,3.076,0.4549
139.97,323.9245,135.4892,0.0243,0.0003,0.012,0.0023,0.0084,0.0525,0.3595,0.0525,0.0062,0.0564,0.1685,0.109,9.0884,0.3843,0.6954,-6.8496,0.2629,1.7881,0.2264
203.3022,202.7855,80.8591,0.0168,0.0001,0.0119,0.0026,0.0149,0.1071,0.4398,0.0357,0.0069,0.0481,0.1397,0.2978,19.6018,0.6622,0.6875,-5.3454,0.4247,2.4984,0.2292
109.6084,417.9381,167.6116,0.0217,0.0,0.0088,0.0091,0.0526,0.073,0.4178,0.0369,0.0733,0.1224,0.0156,0.2696,12.5894,0.2762,0.7472,-6.1932,0.1656,3.4717,0.1892
159.4358,132.8378,104.0118,0.0238,0.0001,0.0134,0.0136,0.0104,0.0834,0.2037,0.0309,0.0161,0.0539,0.0817,0.1399,9.424,0.5279,0.716,-6.5034,0.3804,3.1334,0.4805
203.0424,360.5918,82.3675,0.0202,0.0002,0.0062,0.0166,0.0565,0.0454,1.2382,0.0083,0.0697,0.0232,0.0903,0.0515,24.904,0.4288,0.8119,-6.9043,0.2016,3.2528,0.2094
110.4407,408.6683,89.5573,0.0102,0.0003,0.0095,0.0153,0.0533,0.044,0.4842,0.0497,0.0517,0.0906,0.0974,0.2986,24.9422,0.3625,0.7945,-2.7194,0.3626,2.5042,0.5027
103.1481,235.5789,117.7977,0.0041,0.0002,0.0163,0.0107,0.0325,0.0202,0.664,0.0206,0.0453,0.1247,0.163,0.1615,27.6812,0.5717,0.6394,-6.1631,0.2584,2.7409,0.2412
196.8638,544.0187,177.9641,0.0049,0.0003,0.0196,0.0072,0.06,0.1075,0.1725,0.0062,0.0306,0.1117,0.0347,0.0324,29.8195,0.3097,0.7169,-5.0548,0.2448,2.9139,0.325
92.917,405.6319,161.4287,0.0278,0.0001,0.021,0.0033,0.0245,0.0513,0.7695,0.0467,0.0244,0.1356,0.1651,0.1377,25.7887,0.443,0.625,-5.4243,0.2262,3.2912,0.3234
130.8934,358.5016,112.4779,0.0165,0.0,0.0032,0.0133,0.0147,0.1174,1.056,0.0558,0.0189,0.0806,0.1611,0.1396,16.9563,0.3978,0.6533,-5.1061,0.3503,2.6814,0.107
176.0117,121.8723,187.2369,0.0019,0.0001,0.0065,0.0145,0.0563,0.1096,0.3433,0.0189,0.0461,0.0514,0.119,0.0309,18.5004,0.539,0.6857,-4.0875,0.4255,1.7829,0.2022
94.2619,359.7174,81.5309,0.0054,0.0002,0.014,0.0167,0.0628,0.1099,0.5889,0.0539,0.0506,0.0895,0.1028,0.11,16.3631,0.5487,0.6932,-6.5433,0.1308,2.6684,0.2942
213.0673,316.9897,179.077,0.0068,0.0001,0.0097,0.0062,0.0218,0.0691,0.6997,0.0471,0.0525,0.0132,0.1048,0.0926,26.7412,0.4668,0.6315,-5.4331,0.1553,2.1044,0.1148
170.1956,342.9988,108.1951,0.016,0.0002,0.0071,0.0037,0.0473,0.0187,0.6671,0.0136,0.0094,0.0749,0.1304,0.0382,14.6626,0.3458,0.6963,-5.0313,0.1409,3.3594,0.1413
201.318,308.0755,156.4114,0.0082,0.0001,0.0173,0.0015,0.0554,0.0562,0.6609,0.0166,0.0104,0.0095,0.1322,0.1583,25.4618,0.5147,0.6142,-4.8044,0.1531,2.7074,0.4148
215.7313,384.7879,130.8438,0.019,0.0,0.0014,0.0177,0.0604,0.0366,1.0475,0.0207,0.0509,0.0367,0.0316,0.2206,10.6483,0.3513,0.7675,-5.5322,0.1326,2.0492,0.2898
120.9715,223.74,169.2387,0.0047,0.0001,0.0123,0.0156,0.0231,0.1079,0.1411,0.0261,0.0754,0.0457,0.1627,0.2598,11.448,0.4675,0.5975,-5.0975,0.3014,2.3028,0.3712
97.3087,377.735,146.8148,0.0146,0.0,0.0119,0.0158,0.0553,0.084,0.5775,0.0304,0.0464,0.0122,0.1033,0.0094,28.2247,0.3129,0.7866,-4.8216,0.3576,2.4413,0.2605
91.2924,565.0992,167.7987,0.0124,0.0,0.0059,0.0061,0.0227,0.0611,0.25,0.0078,0.068,0.0271,0.1155,0.1145,22.7833,0.4181,0.6121,-4.924,0.125,3.492,0.1654
194.7144,523.2594,76.7028,0.0306,0.0003,0.0041,0.0115,0.0191,0.0669,1.0129,0.0339,0.0632,0.1213,0.0367,0.2643,17.4578,0.2814,0.6228,-6.2727,0.2069,2.537,0.1716
121.9927,208.9645,140.9423,0.0023,0.0001,0.0063,0.0042,0.0298,0.0483,0.4123,0.0213,0.0735,0.0634,0.1436,0.2769,11.6979,0.534,0.642,-4.3661,0.1749,3.4807,0.3721
